TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,AgeGroup,cluster,Cluster
-0.5482366801215037,2374,1,21,2,0.5242686586021742,1,-0.7096988279099413,-0.20679364850592966,-0.002726285464132263,298,0,0,0
0.8120447527052572,2333,1,28,2,0.5804842589952532,0,-1.0670978399123174,-0.20679364850592966,2.225348132194322,12,0,0,0
0.5698286658122917,504,1,23,2,0.29940625702985824,1,1.1344800740223195,-0.20679364850592966,-0.695076310495004,171,0,2,2
0.07724268316065658,204,1,25,2,0.8615622609606481,2,-0.3380038554274701,-0.20679364850592966,-0.5226272386079168,77,0,0,0
-0.28320363228501394,880,1,0,2,-0.9373369516178797,3,-0.967026116551652,-0.20679364850592966,0.6976874989869554,148,1,0,0
1.2416614047049446,1922,1,26,1,-1.3870617547625117,3,-0.5095553811886107,-0.20679364850592966,-1.2050443529888943,132,1,1,1
0.16518733592646181,1170,1,33,1,-0.2627497469009317,1,0.21953860329623662,-0.20679364850592966,0.25703958357890294,350,1,0,0
-0.5277836385550114,1933,1,30,0,1.4799338652845173,2,-0.5667392231089908,-0.20679364850592966,0.24442986376058096,119,0,0,0
-0.87377236012956,621,1,39,1,0.46805305820909526,1,-1.2958332075938381,-0.20679364850592966,0.5710339142237089,249,0,0,0
2.6231153328216417,116,0,29,2,-1.3308461543694328,3,0.11946687993557131,-0.20679364850592966,-0.9931867016777308,76,1,1,1
0.8366089584057177,1489,1,23,0,-1.2746305539763538,3,0.07657899849528618,-0.20679364850592966,-0.9384787732996229,305,1,1,1
-0.8805557809506078,288,1,8,1,-1.0497681524040376,3,-0.8097705512706066,-0.20679364850592966,-0.9326251762387794,14,1,1,1
-0.6076087421562292,1599,1,25,1,-1.4994929555486698,3,0.16235476137585644,1.4528410002061956,-0.8130866733168998,117,1,1,1
0.6888811271917903,2331,1,24,2,-0.9373369516178797,3,1.7777982956265965,-0.20679364850592966,-0.8703047512887727,121,1,1,1
-0.2410984596129553,598,1,12,0,0.46805305820909526,0,1.4346952441043155,-0.20679364850592966,-1.0977694307687296,332,0,2,2
3.0328956178749316,2363,1,40,2,-0.8249057508317217,1,-1.2243534051933629,-0.20679364850592966,0.661986454100759,155,1,0,0
-0.8244726502230569,2369,0,5,2,1.7610118672499122,2,-0.6525149859895611,-0.20679364850592966,0.48467861461389145,79,0,0,0
1.1381971073334092,1302,1,7,0,1.3112870641052803,2,0.5626416548185177,-0.20679364850592966,0.3259828036266575,335,0,0,0
-0.8159077249439564,1094,1,6,2,-0.5438277488663267,1,0.8056729829801335,-0.20679364850592966,0.09172097749392084,11,1,2,2
-0.3799530282377346,2492,1,27,1,-0.8249057508317217,1,-0.938434195591462,-0.20679364850592966,0.8942996452066706,109,1,0,0
-0.2299983164512409,769,1,23,2,-1.4432773551555909,3,0.8485608644204186,-0.20679364850592966,-1.269631348154313,147,1,1,1
-0.796550993813189,424,0,39,2,-0.03788734532861574,1,0.5626416548185177,-0.20679364850592966,1.091388694209267,198,1,2,2
0.5464292899497887,964,0,26,2,0.5804842589952532,1,-0.8097705512706066,-0.20679364850592966,0.8862487057537365,142,0,0,0
0.8716566326477975,2290,0,6,0,-0.03788734532861574,1,-0.2808200135070899,-0.20679364850592966,-1.1774429634313028,182,1,1,1
0.2724544601219181,1507,1,15,0,-0.6000433492594057,1,-0.8383624722307966,-0.20679364850592966,-1.0967822932880353,316,1,1,1
-0.31873094234272337,1709,0,36,1,-1.4994929555486698,3,0.8485608644204186,-0.20679364850592966,-1.2177899644604027,243,1,1,1
0.4203193301403111,900,1,42,1,-0.5438277488663267,0,0.34820224761709206,-0.20679364850592966,0.882787314587666,158,1,2,2
-0.686919950240701,681,1,13,0,-1.1621993531901957,3,1.1773679554626046,4.772110297630446,-0.9063032194159057,10,1,2,2
-0.5927057721705942,828,1,5,1,-0.9935525520109587,3,0.7341931805796582,-0.20679364850592966,-1.2781540624032153,178,1,1,1
-0.7664367165318712,6,1,5,2,-0.3189653472940107,0,-1.2243534051933629,-0.20679364850592966,0.3487305535713814,166,1,0,0
-0.7542745226355483,130,1,33,2,-1.3308461543694328,3,0.7056012596194681,-0.20679364850592966,-0.9574189929616693,10,1,1,1
-0.655846401328124,702,1,31,0,0.6366998593883323,0,2.2495649914697333,4.772110297630446,0.6085605224508254,148,0,2,2
-0.17699855882416624,1038,1,14,1,0.5242686586021742,1,0.7484891410597533,-0.20679364850592966,0.7364627720273138,334,0,2,2
1.1128106688061548,2372,1,16,0,1.0864246625329643,0,0.07657899849528618,-0.20679364850592966,0.5660546389314801,85,0,0,0
-0.8697297153978247,637,1,29,0,-0.6000433492594057,0,0.3624982080971871,-0.20679364850592966,1.2345954207266996,250,1,2,2
3.3754926290389564,879,1,2,1,-1.4432773551555909,3,-0.7382907488701314,-0.20679364850592966,-0.8418418599298482,69,1,1,1
-1.0125926690532232,2499,0,11,0,-0.6562589496524848,1,-1.310129168073933,-0.20679364850592966,-0.5389496209510313,147,1,1,1
1.6206764781557053,1242,1,17,2,-0.7686901504386426,0,0.2481305242564267,-0.20679364850592966,0.5344636755558102,158,1,1,1
-0.12773310861877948,417,1,2,1,1.0302090621398852,0,-0.09497252726585435,-0.20679364850592966,1.5040583130216445,339,0,0,0
0.20044056837524005,2029,0,13,1,-1.0497681524040376,3,0.9629285482611789,-0.20679364850592966,-1.0886595620183233,278,1,1,1
-0.9268063774577512,465,0,41,1,1.9858742688222282,2,-1.1528736027928876,-0.20679364850592966,-0.3438348469098235,214,0,0,0
-0.6088078316953034,2423,1,40,0,1.2550714637122014,0,-0.8526584327108917,-0.20679364850592966,0.40599991141238156,159,0,0,0
-0.6550584282024468,298,1,41,2,-0.4313965480801687,0,2.306748833390113,-0.20679364850592966,1.101667743975768,249,1,2,2
-0.9782987082357041,2165,1,13,2,-0.4313965480801687,1,-0.8812503536710818,-0.20679364850592966,0.2817872484195785,122,1,0,0
0.23332988144698633,174,1,15,1,-1.3308461543694328,3,-0.06638060630566427,1.4528410002061956,-1.2167489831171252,234,1,1,1
-0.9188923864998623,308,0,3,1,-0.9373369516178797,3,-0.8097705512706066,-0.20679364850592966,-0.8848323382124433,284,1,1,1
0.07624915182828103,1372,1,10,0,0.8615622609606481,0,0.40538608953747224,-0.20679364850592966,-1.128834775485848,82,0,0,0
0.18002178650986406,576,0,20,2,1.704796266856833,2,-1.1671695632729826,-0.20679364850592966,-0.6951122064033928,137,0,0,0
-0.45789384827755025,1428,0,41,1,0.4118374578160162,2,-0.6668109464696562,-0.20679364850592966,0.21616183590433877,208,0,0,0
-0.435316705241841,248,1,28,1,-1.1621993531901957,3,-0.8812503536710818,-0.20679364850592966,-1.105925493953374,206,1,1,1
-0.12118950570554651,1292,0,3,0,-0.2627497469009317,1,0.23383456377633166,-0.20679364850592966,0.15317477265568166,348,1,0,0
-0.8774038884478987,750,1,0,2,-1.1621993531901957,3,-1.5245685752753586,-0.20679364850592966,-1.0732807292671451,339,1,1,1
-0.6035318377233773,558,0,34,1,0.4118374578160162,1,1.7635023351465016,-0.20679364850592966,0.5771490386170999,65,0,2,2
0.18111809694558892,2352,1,26,1,0.3556218574229373,2,0.648417417699088,-0.20679364850592966,0.18590927711288294,9,0,2,2
-0.26442931607322545,1648,0,12,2,-1.0497681524040376,1,0.5054578128981375,-0.20679364850592966,0.0006863898262674543,221,1,1,1
-0.9049144284443701,341,1,39,0,1.536149465677596,2,-0.12356444822604443,-0.20679364850592966,-0.3777359683896633,169,0,0,0
-0.660539980381071,1435,1,10,0,1.4237182648914384,0,1.4775831255446006,-0.20679364850592966,-0.9646033026263577,224,0,2,2
-0.17583372898620855,2480,1,14,2,-0.8811213512248006,0,0.30531436617680696,-0.20679364850592966,0.560375393425668,273,1,1,1
-0.8521887484262266,2355,1,9,0,-1.4432773551555909,3,0.8056729829801335,-0.20679364850592966,-0.9257921336776106,52,1,1,1
0.11787468868470997,775,1,5,0,1.3675026644983592,2,-1.4673847333549785,-0.20679364850592966,0.21251070922249857,40,0,0,0
-0.6149403181951394,2070,1,22,2,0.5242686586021742,1,0.677009338659278,-0.20679364850592966,-1.0816572958890356,171,0,2,2
-0.7297445766362041,730,0,19,1,1.2550714637122014,0,-1.567456456715644,-0.20679364850592966,0.1422495965381808,49,0,0,0
-0.006693584574529526,2391,1,17,2,-1.3308461543694328,3,-0.5381473021488008,-0.20679364850592966,-1.0390180847099602,257,1,1,1
0.7425318191400767,1010,1,30,1,-1.1059837527971168,3,0.5769376152986128,-0.20679364850592966,-0.9028751601647678,353,1,1,1
2.3795973772862533,412,1,35,0,-0.09410294572169474,0,0.7056012596194681,-0.20679364850592966,0.28246414269205455,355,1,0,0
-0.6954848755198016,2298,1,42,2,-0.3189653472940107,0,-1.2243534051933629,-0.20679364850592966,0.2711646235299268,253,1,0,0
-0.7439966123006275,29,1,8,1,0.8053466605675692,2,0.5340497338583277,-0.20679364850592966,0.22393073607707478,115,0,2,2
-0.8336885098233693,1401,1,41,2,1.3112870641052803,0,-1.1814655237530778,-0.20679364850592966,2.479132204503696,150,0,0,0
-0.40670985480964494,1133,0,9,1,1.7610118672499122,2,-0.3808917368677552,4.772110297630446,-0.10410145874123913,346,0,2,2
0.7580172040446905,2017,1,18,2,-1.2746305539763538,3,-0.5381473021488008,-0.20679364850592966,-0.8482467155838067,14,1,1,1
-0.9830608066908841,746,1,21,2,0.5242686586021742,0,0.5912335757787078,-0.20679364850592966,2.0836080099339203,238,0,2,2
-0.3390812048058664,871,0,40,1,-0.9935525520109587,3,-0.5095553811886107,-0.20679364850592966,-1.0046323684668705,15,1,1,1
-0.6528658073309969,467,1,24,1,-0.9935525520109587,3,-0.6668109464696562,-0.20679364850592966,-0.9502757071922825,349,1,1,1
-0.5413847398982232,2185,1,13,0,-1.4432773551555909,3,2.0494215447484025,3.1124756489183207,-1.2416197196437058,60,1,2,2
0.050965492404376006,805,1,25,0,0.24319065663677925,1,0.40538608953747224,4.772110297630446,1.1037907305576247,102,0,2,2
0.16621512695995394,30,1,9,1,-0.2065341465078527,1,1.3346235207436503,-0.20679364850592966,1.1377303119393096,100,1,2,2
-0.5465579547668,1362,1,5,1,-0.03788734532861574,1,0.5626416548185177,-0.20679364850592966,-1.0368361262786074,29,1,1,1
-0.4781755913384605,1775,1,27,0,0.24319065663677925,1,0.00509919609481097,-0.20679364850592966,1.0922450680236873,214,0,0,0
1.8240420639826702,1335,0,6,2,1.1988558633191222,2,-0.3380038554274701,-0.20679364850592966,-0.22079136493311544,303,0,0,0
0.47246259523947576,888,1,28,0,0.5804842589952532,2,-0.1092684877459494,-0.20679364850592966,0.47862759005690886,197,0,0,0
-0.6410119507447216,2073,1,33,2,0.6929154597814112,0,-1.0242099584720323,-0.20679364850592966,1.3767688578812236,356,0,0,0
0.10896716639444524,2452,1,10,2,-0.6000433492594057,0,-0.7382907488701314,-0.20679364850592966,1.1470709401007873,92,1,0,0
1.1573140205563617,1764,1,10,0,0.13075945585062126,0,-0.19504425062651967,-0.20679364850592966,-0.9938533399763815,321,0,1,1
1.61834681847979,320,1,36,1,-1.2746305539763538,3,-1.3816089704744083,-0.20679364850592966,-0.9921046964391517,208,1,1,1
-0.4197628009349943,1657,1,7,1,-1.0497681524040376,3,0.7056012596194681,-0.20679364850592966,-1.0445845145036927,112,1,1,1
-0.9945035468637625,1167,1,19,1,1.87344306803607,2,2.3210447938702083,-0.20679364850592966,0.16495888658105937,52,0,2,2
-0.4194887233260631,2127,1,11,0,-0.9935525520109587,3,-1.2529453261535528,-0.20679364850592966,-0.8721815944988198,202,1,1,1
-0.908066320947079,1232,1,28,2,-1.1059837527971168,3,0.9057447063407987,4.772110297630446,-0.9151977127159786,38,1,2,2
-0.6021957093798377,1695,1,9,2,0.8615622609606481,0,-0.009196764385284075,-0.20679364850592966,2.0972253791805873,306,0,0,0
-0.827281945714602,1729,1,12,0,-0.8249057508317217,0,-0.2522280925468998,-0.20679364850592966,0.9551816698276658,187,1,0,0
0.43546211803376106,195,0,24,2,0.6366998593883323,2,0.8342649039403235,-0.20679364850592966,0.2885997790330966,122,0,2,2
-0.8990902792545815,2033,1,6,1,-0.7124745500455637,1,0.1480588008957614,-0.20679364850592966,0.857624282807062,251,1,2,2
-0.8971374762909465,1078,1,24,1,1.1426402629260433,0,-0.46666749974832544,-0.20679364850592966,1.0150509170334032,285,0,0,0
-1.0077620511958103,135,1,13,0,1.87344306803607,2,-0.16645232966632958,-0.20679364850592966,0.6274161303288122,356,0,0,0
3.5789609939692713,781,0,13,1,-1.3308461543694328,3,1.6491346513057412,-0.20679364850592966,-1.1333550959493905,97,1,1,1
-0.543234763758509,1626,0,20,2,0.29940625702985824,1,-0.5524432626288959,-0.20679364850592966,-0.7275928755084154,305,0,0,0
-0.14619908752052047,1741,0,35,0,-0.9373369516178797,1,0.7056012596194681,-0.20679364850592966,-0.5956625922120037,55,1,1,1
-0.6251839688289437,829,1,0,2,-0.9373369516178797,1,0.2767224452166169,-0.20679364850592966,1.2037095555515254,235,1,2,2
-0.4333296425770896,878,1,37,0,0.6929154597814112,2,0.7341931805796582,-0.20679364850592966,0.31018860393555087,137,0,2,2
-0.44213438576400516,209,1,28,0,1.4237182648914384,0,0.319610326656902,1.4528410002061956,2.1259856937804487,111,0,2,2
0.4219637957938985,370,1,24,1,0.3556218574229373,2,-0.623923065029371,-0.20679364850592966,0.37620117946269926,135,0,0,0
0.3798243634207234,426,1,33,1,1.0864246625329643,2,-1.310129168073933,-0.20679364850592966,-0.5060074330238659,117,0,0,0
2.9628687887930054,1569,0,11,2,-0.8249057508317217,0,-1.0670978399123174,-0.20679364850592966,1.3442907527696573,166,1,0,0
0.15271680472009136,2389,0,27,1,-1.3308461543694328,3,1.8206861770668816,-0.20679364850592966,-1.1928910240058024,129,1,1,1
0.9699477151507564,1771,1,30,0,0.46805305820909526,1,-0.35229981590756515,-0.20679364850592966,0.14248035594925207,270,0,0,0
1.7950240971370772,1565,0,1,1,1.9296586684291492,2,-1.1957614842331727,-0.20679364850592966,-0.27536852964494957,333,0,0,0
-0.1511667441823988,1101,1,1,1,-1.3870617547625117,3,1.6920225327460263,-0.20679364850592966,-1.2547653140944044,109,1,1,1
-0.9414010101333387,984,1,27,2,0.9739934617468062,2,-0.6382190255094661,-0.20679364850592966,-0.37935384826061913,96,0,0,0
-0.10628653571991155,1226,0,4,2,-0.3189653472940107,1,-0.3380038554274701,-0.20679364850592966,0.5297664395437797,47,1,0,0
0.2638552751417011,1621,0,23,2,1.704796266856833,2,-1.1814655237530778,-0.20679364850592966,-0.9549831991781382,300,0,0,0
0.1430555690052659,216,0,4,0,1.87344306803607,2,-0.7096988279099413,-0.20679364850592966,-0.02861492739288309,114,0,0,0
1.75672175128894,119,1,8,0,-1.3870617547625117,3,-0.7525867093502264,-0.20679364850592966,1.0576003884415066,56,1,1,1
-0.9858701021824291,1354,1,22,0,-1.1621993531901957,3,-0.4809634602284205,-0.20679364850592966,-1.1404342818823685,160,1,1,1
-0.5550886203447842,1102,0,4,1,0.3556218574229373,0,-0.05208464582556921,-0.20679364850592966,1.5992491340820387,320,0,0,0
0.14545374808341402,2043,1,11,0,-0.09410294572169474,1,-1.1814655237530778,-0.20679364850592966,0.543527392424002,80,1,0,0
-0.04845616023542416,1971,1,7,1,-0.9935525520109587,1,0.10517091945547627,-0.20679364850592966,-0.7858109109282644,148,1,1,1
-0.673558666805304,976,1,27,0,1.3112870641052803,0,-0.08067656678575931,-0.20679364850592966,0.9617454930759181,169,0,0,0
-0.708195224633987,340,1,0,1,-1.4994929555486698,3,0.8056729829801335,-0.20679364850592966,-0.30917478336690457,50,1,1,1
1.2249769302612565,5,1,39,0,-1.0497681524040376,1,2.0637175052284977,-0.20679364850592966,0.1213120259736388,52,1,2,2
0.07864733090642917,792,1,25,2,0.29940625702985824,1,-0.02349272486537912,-0.20679364850592966,-1.1988087209030547,111,0,1,1
-0.877335369045666,1870,1,31,2,-0.9373369516178797,3,-1.0242099584720323,-0.20679364850592966,-1.1550028927013407,330,1,1,1
-0.7744877462942258,2053,0,17,1,1.3112870641052803,2,-1.1528736027928876,-0.20679364850592966,-0.6975531281738365,336,0,0,0
0.5808260298706568,1839,0,18,1,0.5242686586021742,2,-1.0670978399123174,-0.20679364850592966,-0.3075415195352105,35,0,0,0
-0.21307402409973808,1824,1,11,1,-0.9373369516178797,3,-0.7096988279099413,-0.20679364850592966,-1.1014769653066097,230,1,1,1
-0.4737218301933282,111,1,39,1,-1.4994929555486698,3,-0.2808200135070899,-0.20679364850592966,-1.2332457170152715,249,1,1,1
-0.845405327605179,2401,0,30,2,-0.8249057508317217,0,-1.0242099584720323,-0.20679364850592966,1.1381867027745398,223,1,0,0
-0.824643948728639,221,0,15,1,0.8053466605675692,1,-0.9098422746312719,-0.20679364850592966,-0.533216531582636,209,0,0,0
-0.950274272722487,493,1,17,0,-0.09410294572169474,1,0.2624264847365218,-0.20679364850592966,0.10282050516645347,9,1,2,2
-0.8468784947531842,586,1,35,1,-0.4876121484732477,0,-0.5095553811886107,-0.20679364850592966,-0.8813196671772459,54,1,1,1
-0.7664367165318712,840,1,20,1,0.46805305820909526,2,0.16235476137585644,-0.20679364850592966,-0.27146356761093077,108,0,0,0
-0.6097671033265626,518,1,36,0,-0.6562589496524848,0,-0.952730156071557,-0.20679364850592966,1.227034204023928,65,1,0,0
3.232252818671278,2211,1,24,1,-1.4994929555486698,3,0.13376284041566638,-0.20679364850592966,-1.117276292984629,324,1,1,1
-0.6201477927648326,1630,1,33,1,-0.09410294572169474,1,1.8206861770668816,-0.20679364850592966,-0.6393479127212693,27,1,2,2
5.555266112570065,1195,1,32,0,-0.8249057508317217,0,0.5912335757787078,-0.20679364850592966,1.5322263451330893,244,1,0,0
0.3232958565786593,1123,1,26,0,1.0864246625329643,2,-0.5810351835890859,-0.20679364850592966,-0.7538507324948805,24,0,0,0
-0.4842052987349474,17,0,41,1,0.07454385545754225,1,0.5769376152986128,-0.20679364850592966,0.7024821667503273,186,0,2,2
0.44334184929053366,1403,0,28,1,0.24319065663677925,1,0.6198254967388979,-0.20679364850592966,0.8049265252987312,67,0,2,2
0.5004870307526931,771,1,40,0,-1.4994929555486698,3,0.2481305242564267,-0.20679364850592966,-1.0871724458136414,243,1,1,1
-0.6709206698193411,344,1,30,1,-0.7686901504386426,0,-1.3387210890341232,-0.20679364850592966,0.23818141170745968,284,1,0,0
-0.7880545879363211,1532,1,5,1,-0.4313965480801687,1,-0.18074829014642463,-0.20679364850592966,-0.6020725758528749,291,1,1,1
0.09831239934724423,2338,1,10,2,0.6366998593883323,1,0.8485608644204186,-0.20679364850592966,0.7838017832118761,260,0,2,2
-0.4763255674781748,419,1,34,0,-0.6562589496524848,0,-0.2808200135070899,-0.20679364850592966,0.07356277583606087,264,1,1,1
-0.8276245427257659,1134,1,22,2,-0.9935525520109587,3,0.319610326656902,-0.20679364850592966,-0.40159392750098605,95,1,1,1
-0.03190872459620181,120,1,32,2,-0.9935525520109587,3,-1.1957614842331727,-0.20679364850592966,-1.2700672270418922,10,1,1,1
-0.17788931105319278,18,0,32,1,-1.1621993531901957,3,-0.18074829014642463,-0.20679364850592966,-1.1184275260465295,82,1,1,1
-0.49818325679043957,1447,0,20,2,-0.3189653472940107,1,0.8056729829801335,4.772110297630446,-0.6806025674339166,266,1,2,2
-0.6277877061137903,2247,0,12,1,-0.2065341465078527,1,-1.4102008914345985,-0.20679364850592966,-1.1910218727761244,230,1,1,1
0.25926447519210305,1319,0,24,2,0.9177778613537272,0,-0.5810351835890859,-0.20679364850592966,0.8531193463042578,13,0,0,0
0.7092999090571661,2150,1,32,2,0.8615622609606481,1,0.6913052991393731,-0.20679364850592966,-0.335407000418806,87,0,0,0
-0.5871214408886205,811,1,1,0,0.07454385545754225,1,-0.609627104549276,4.772110297630446,0.2612983767098977,78,0,2,2
1.7902619986818977,2405,1,18,1,0.13075945585062126,0,0.8771527853806086,-0.20679364850592966,0.9457718138428667,251,0,2,2
2.361234177487861,617,0,15,2,1.3112870641052803,0,0.10517091945547627,-0.20679364850592966,2.5043721560879906,166,0,0,0
-0.9908720185454238,82,1,7,0,1.0302090621398852,2,0.21953860329623662,-0.20679364850592966,-1.0276390817506855,299,0,0,0
-0.3429525510320199,1216,0,14,2,0.46805305820909526,2,-1.281537247113743,-0.20679364850592966,-0.02794059711386341,17,0,0,0
1.1661187637432773,2013,1,27,1,0.7491310601744903,2,-0.42377961830804034,-0.20679364850592966,0.7268221566314433,93,0,0,0
-0.9732282724704766,877,1,39,0,-1.0497681524040376,3,-0.7811786303104165,-0.20679364850592966,-1.24469907578478,7,1,1,1
0.460814296859899,544,1,37,0,0.24319065663677925,1,1.7206144537062165,-0.20679364850592966,-0.7691987973245825,233,0,2,2
0.26577381840421965,1060,1,13,0,0.3556218574229373,1,-0.7668826698303215,1.4528410002061956,0.09768739026684391,302,0,0,0
1.1822550829691025,327,1,14,1,0.29940625702985824,0,-0.36659577638766017,-0.20679364850592966,0.8582088733151092,135,0,0,0
-0.7508142928227917,2216,0,38,2,0.4118374578160162,2,2.464004398671159,-0.20679364850592966,0.4503749461614049,255,0,2,2
-0.5408708443814771,108,1,22,1,0.24319065663677925,1,1.1630719949825097,-0.20679364850592966,-0.014223232122398956,121,0,2,2
0.6934034077391554,1416,1,38,1,-0.7686901504386426,1,2.521188240591539,-0.20679364850592966,0.9668042521652935,162,1,2,2
-0.9850478693556355,115,1,0,2,-1.1621993531901957,3,-1.0099139979919372,-0.20679364850592966,-1.1752045971439107,154,1,1,1
-0.606306873513806,398,1,33,0,-1.2184149535832747,3,-0.49525942070851553,-0.20679364850592966,1.0936014205620959,16,1,0,0
0.9623420615029149,1957,1,26,1,0.8053466605675692,2,0.8628568249005136,-0.20679364850592966,0.34891516110023857,27,0,2,2
-0.610829154061171,1592,1,23,1,-0.6000433492594057,1,-1.3959049309545033,6.431744946342571,-1.2295022865690026,152,1,1,1
-0.057123864617873894,2511,1,31,2,-0.2065341465078527,0,0.6913052991393731,-0.20679364850592966,0.04731773881687776,18,1,2,2
-0.8742177362440733,1007,1,34,2,-1.3308461543694328,3,-0.2522280925468998,-0.20679364850592966,-1.185522106812257,168,1,1,1
-0.7556449106802043,1130,1,14,0,1.2550714637122014,0,1.9922377028280223,-0.20679364850592966,1.5886418931531254,103,0,2,2
-0.9421547235578996,577,1,39,0,0.9739934617468062,2,-1.0670978399123174,-0.20679364850592966,-0.2885910438993388,119,0,0,0
0.9290073723166553,1891,1,3,0,0.3556218574229373,2,0.5054578128981375,-0.20679364850592966,0.6076708167214724,345,0,0,0
-0.9306777236839047,1965,0,38,2,0.7491310601744903,2,1.3060315997834602,6.431744946342571,-0.07671288064052458,15,0,2,2
-0.6566001147526848,1434,1,28,1,0.3556218574229373,1,1.2488477578630799,-0.20679364850592966,0.21763100415482659,216,0,2,2
1.4926822347848254,533,1,41,0,0.4118374578160162,0,-0.36659577638766017,6.431744946342571,1.3621720431342317,49,0,2,2
0.18005604621098042,2248,0,14,0,-1.3308461543694328,3,1.0772962321019395,-0.20679364850592966,-1.2352892197999812,134,1,1,1
2.924360884738169,1585,1,18,0,1.1426402629260433,0,-0.2093402111066147,-0.20679364850592966,-1.0292492696412725,39,0,0,0
-0.3902994579748882,1171,1,36,2,-1.4432773551555909,3,1.6920225327460263,-0.20679364850592966,-1.077913865442767,281,1,1,1
-0.06620268541372068,670,1,40,1,-0.8811213512248006,0,0.0479870775350961,-0.20679364850592966,0.40255646820050545,215,1,1,1
0.5916863551245565,1718,1,2,0,-0.2627497469009317,0,-0.4523715392682304,-0.20679364850592966,0.8742671643322201,97,1,0,0
-0.12300526986471594,2262,1,30,0,0.46805305820909526,2,-0.5095553811886107,-0.20679364850592966,0.0031657714985564686,166,0,0,0
0.23106874117330387,455,1,41,1,-1.2746305539763538,3,-0.36659577638766017,-0.20679364850592966,-1.0872391096435063,344,1,1,1
-0.29632509781259614,1731,1,24,1,0.6929154597814112,2,0.23383456377633166,-0.20679364850592966,0.49881647453219713,38,0,0,0
-0.9459232906807038,815,1,10,0,0.7491310601744903,0,1.7206144537062165,-0.20679364850592966,1.7632421555500888,105,0,2,2
-0.8017242086817657,1708,1,8,0,-1.4994929555486698,3,1.1344800740223195,-0.20679364850592966,0.7619514309768741,332,1,2,2
0.0831353517526779,1347,1,35,0,1.0302090621398852,0,0.677009338659278,-0.20679364850592966,1.9261198398646269,12,0,2,2
-0.9780588903278893,2379,1,17,1,1.704796266856833,2,0.10517091945547627,-0.20679364850592966,-0.8676612740352776,47,0,0,0
1.181775447153473,861,1,25,1,-0.03788734532861574,1,-1.310129168073933,-0.20679364850592966,-0.5053972025812549,253,1,0,0
-0.29855197838516234,2368,1,19,0,-0.9935525520109587,3,0.37679416857728215,-0.20679364850592966,-0.9927303108425009,1,1,1,1
0.05500813713611133,181,0,6,1,0.5804842589952532,2,0.7627851015398482,-0.20679364850592966,-0.8276424641685902,265,0,2,2
-0.6777726100426216,1440,1,34,1,-1.0497681524040376,3,0.16235476137585644,-0.20679364850592966,-1.2044136105986325,3,1,1,1
-0.6244645151054993,1363,1,10,1,0.46805305820909526,2,-0.09497252726585435,-0.20679364850592966,0.2089082984163289,133,0,0,0
-0.9044005329276239,1551,1,25,2,-1.2184149535832747,3,-0.6811069069497512,-0.20679364850592966,-1.1884681352936013,137,1,1,1
0.688607049582859,184,0,28,2,-0.6562589496524848,0,-1.2529453261535528,-0.20679364850592966,0.19196286566332166,35,1,0,0
-0.6810272816486798,1650,1,37,1,-0.9935525520109587,3,-0.40948365782794527,-0.20679364850592966,-1.1069280153948062,108,1,1,1
-1.0131408242710855,2000,1,42,0,1.1426402629260433,2,0.39109012905737717,-0.20679364850592966,0.5573191132257006,205,0,2,2
-0.7491698271692042,1111,0,17,2,0.8053466605675692,1,-0.35229981590756515,-0.20679364850592966,0.13090648948729489,125,0,0,0
-0.3539156553892687,144,0,39,1,-0.3189653472940107,1,-1.567456456715644,-0.20679364850592966,-0.5450775653117043,154,1,0,0
-0.9211192670724283,2066,1,18,0,0.46805305820909526,1,0.9343366273009888,-0.20679364850592966,-0.6157027650668235,134,0,2,2
-0.6580047624984573,1114,1,7,2,-1.1621993531901957,3,-0.4523715392682304,-0.20679364850592966,-0.9437144479374866,231,1,1,1
1.5065574137369688,554,1,24,2,-0.8249057508317217,0,-1.2243534051933629,-0.20679364850592966,0.5697852494104672,103,1,0,0
-0.20464613762510303,242,1,30,0,-1.4994929555486698,3,1.291735639303365,-0.20679364850592966,-1.1893527130360415,237,1,1,1
0.3837642290491098,1370,1,18,1,1.1426402629260433,0,-0.43807557878813536,-0.20679364850592966,1.6880940713379706,233,0,0,0
-0.7607838658476648,1553,0,14,2,-1.3308461543694328,3,0.5340497338583277,-0.20679364850592966,-1.0460972706429383,48,1,1,1
-0.7703080627580247,787,1,31,0,1.0864246625329643,0,-1.4959766543151687,-0.20679364850592966,1.7764595418175655,56,0,0,0
-0.8855576973136026,1642,1,8,2,-1.0497681524040376,3,0.333906287136997,-0.20679364850592966,-1.1783506171148501,124,1,1,1
3.4677540041454287,456,1,37,0,-1.2184149535832747,3,0.2767224452166169,-0.20679364850592966,-0.9885151056002638,290,1,1,1
1.4792866916483123,2161,1,20,0,1.3112870641052803,0,-0.42377961830804034,-0.20679364850592966,1.0290195533835897,113,0,0,0
-0.5485107577304349,1374,1,13,0,-0.6000433492594057,1,-0.9956180375118422,-0.20679364850592966,-0.16492963949965078,41,1,1,1
0.7095739866660973,682,1,11,2,-0.8811213512248006,1,-0.8383624722307966,-0.20679364850592966,0.28210005562125307,134,1,1,1
